t,ds1_observed,ds2_observed,ds3_observed
698,0.879584601,0.656566599,1.196207724
699,0.86168283,0.284190063,1.119181531
700,0.821360199,0.499230103,1.318984831
701,0.915885175,0.664624246,1.139252091
702,0.852284888,0.488281807,1.155341361
703,0.746109966,0.712256785,1.291117832
704,0.650321518,0.594466522,1.107218902
705,0.747660922,0.53371623,0.919146464
706,0.675515104,0.553630195,1.173434712
707,0.86143858,0.426488911,1.145236432
708,0.703973113,0.474693088,1.107861129
709,0.880905085,0.402051823,1.096399732
710,0.904139044,0.741161222,0.995448092
711,0.898513315,0.881557356,1.077314539
712,0.858437937,0.453121726,1.087791729
713,0.902056074,0.353421214,1.316796849
714,0.902033686,0.609411029,1.223180719
715,0.993186849,0.403569131,1.182252498
716,0.98675381,0.641099938,0.93416419
717,0.98414291,0.672643944,1.009402723
718,0.94047699,0.742399201,1.312714276
719,0.929508843,0.646143423,1.29163244
720,0.949251536,0.639865496,1.376528186
721,0.802864057,0.437354733,1.120474888
722,0.713901027,0.602894714,1.232928096
723,0.80918211,0.593689185,1.292364389
724,0.838713617,0.683377191,1.066515949
725,0.833028767,0.484386489,1.162516237
726,0.843748044,0.605813865,1.331233412
727,0.877741593,0.345072004,1.369309883
728,0.833064248,0.247079702,1.405555733
729,0.777398411,0.401936573,1.392190636
730,0.810016709,0.237157978,1.19897774
731,0.741465872,0.472285113,1.382627258
732,0.796932491,0.473967629,1.105408854
733,0.671912078,0.503689617,1.407332434
734,0.790012921,0.545806071,1.265180361
735,0.839658736,0.33116999,1.222838694
736,0.861856366,0.876605539,1.140604711
737,0.937673056,0.554472243,1.087485922
738,1.052994533,0.598873299,1.177610888
739,1.093326828,0.320848077,1.075411893
740,0.897450668,0.582065951,1.091479152
741,0.786039106,0.538064446,1.294344028
742,0.749776097,0.479295897,1.286393038
743,0.773414097,0.54816094,1.156743999
744,0.832304044,0.746024849,1.039472832
745,0.780663281,0.595431676,1.047508247
746,0.813122107,0.643709311,1.094771292
747,0.764523569,0.560431347,1.044913985
748,0.737980107,0.451621,1.123800073
749,0.653963386,0.583900363,1.216021324
750,0.626240545,0.676604834,1.120207572
751,0.570572887,0.741833722,0.97514039
752,0.556844886,0.339921297,1.047677626
753,0.708904229,0.465494459,1.071490298
754,0.670914168,0.499084847,1.06503905
755,0.927582626,0.510549227,1.219788172
756,0.96221124,0.495940859,1.244378032
757,0.965545878,0.55180054,1.197717299
758,0.884951918,0.574008758,1.471561141
759,0.945241832,0.456805619,1.339623545
760,0.891343854,0.691862432,1.122326094
761,0.903856035,0.587043664,1.112516808
762,1.108604195,0.552571275,1.187743046
763,1.059480346,0.727828091,1.325987603
764,1.119259058,0.781097447,1.368419706
765,1.018226432,0.686228628,1.206440727
766,0.990094236,0.176159135,1.225547107
767,1.11119999,0.66143571,1.301280336
768,1.01533368,0.566249336,1.340380784
769,1.132800486,0.7041016,1.425623678
770,1.137356011,0.553543983,1.291019929
771,1.038307906,0.610578121,1.28482434
772,1.053568048,0.5061479,1.221458305
773,1.091897066,0.619027574,0.996125574
774,1.093427187,0.765748138,0.944788136
775,0.918248757,0.466815775,0.974675874
776,0.844562923,0.347328775,1.113589573
777,0.8230583,0.463846534,0.867037569
778,0.81885448,0.483855366,1.273934715
779,0.870343881,0.494384445,1.383397719
780,0.87544352,0.304615534,1.220390096
781,0.757936243,0.258114452,1.142839178
782,0.800748345,0.348785897,1.245794869
783,0.853126507,0.504692859,1.186041975
784,0.890788585,0.656902193,1.287453256
785,0.962546971,0.562973158,1.020860337
786,1.0002792,0.514432896,1.019025692
787,1.000680714,0.43870064,1.005358832
788,0.95896431,0.188862105,0.913173338
789,0.798744615,0.316530096,1.040851089
790,0.838329409,0.442348785,1.236851728
791,0.852842679,0.356734379,1.192256689
792,0.870237122,0.333879081,1.140860797
793,0.761017426,0.475031687,1.173404157
794,0.690071142,0.536216109,1.124338107
795,0.804852182,0.413204682,1.035084041
796,0.810072503,0.222311616,0.818516855
797,0.872739644,0.424075886,1.008859723
798,0.871403105,0.45828418,0.970358776
799,0.871195235,0.695345618,1.141102647
800,0.944404327,0.391742463,1.020385988
801,0.887251168,0.565770981,1.078231279
802,0.891047515,0.577154979,1.057667835
803,0.849866937,0.501965821,1.12195038
804,0.819497537,0.569370158,1.185706065
805,0.805471584,0.458656512,1.164037799
806,0.836884047,0.418277296,1.089170218
807,0.805953631,0.476264149,0.900779582
808,0.919859866,0.471365917,1.013853173
809,0.838726695,0.610344767,1.296800287
810,0.830093609,0.374430267,1.016522686
811,0.802501775,0.612228721,0.977113347
812,0.930804376,0.53566617,0.981028154
813,0.932757034,0.558798857,1.19025323
814,1.000402725,0.503297406,1.032245829
815,0.852315694,0.55279883,1.221144288
816,0.873185978,0.694049904,1.311007706
817,0.938776896,0.580304475,1.349777236
818,0.925723108,0.60506393,1.376706163
819,0.992986335,0.836797953,1.187039484
820,0.919231904,0.486162803,1.214704983
821,1.013438271,0.62818689,1.06924457
822,1.159085286,0.473714599,1.070289629
823,1.061836326,0.608111034,1.126260248
824,0.976665675,0.52741549,1.176349265
825,1.059764641,0.521663798,1.342393303
826,1.135758469,0.468367278,1.209788508
827,1.02788432,0.565583586,1.22542433
828,0.949438735,0.586530171,1.197042915
829,0.897515664,0.542620799,1.159182723
830,0.770851238,0.777077512,1.231727621
831,0.703599534,0.706667327,1.271737535
832,0.643104003,0.559262861,1.157809028
833,0.613887071,0.524998978,1.326984488
834,0.649557589,0.747617068,1.030935102
835,0.700117819,0.608249078,1.01751973
836,0.846489275,0.540324162,1.021461737
837,0.760396948,0.62550034,1.114026843
838,0.850942733,0.632646056,1.314570445
839,0.828393367,0.552200861,1.190539451
840,0.824453626,0.459364039,1.328217016
841,0.880225535,0.425979319,1.19944648
842,0.782047841,0.43889217,1.223320815
843,0.824934695,0.852768862,1.086367024
844,0.842979592,0.708479035,1.227369298
845,0.884484341,0.70438521,1.102501113
846,0.90237512,0.791860143,1.482418322
847,1.090873075,0.850010114,1.143837705
848,0.995053811,0.669733666,1.167328421
849,0.927681016,0.671771817,1.364996879
850,0.867060382,0.667041225,1.085745933
851,0.824521977,0.701671883,1.045673389
852,0.784371334,0.520505319,1.290726375
853,0.898677778,0.45933769,1.466946809
854,1.008834462,0.386902469,1.177424182
855,0.937728378,0.442313094,1.167383772
856,0.859859956,0.558135481,1.348909125
857,0.901691363,0.48439527,1.042510855
858,0.852973967,0.826293952,1.166794414
859,0.908412033,0.585668224,1.21533405
860,0.917861264,0.695171472,1.11100488
861,0.787337284,0.567027981,1.165267587
862,0.927310803,0.637344434,1.091673447
863,1.058428517,0.468069413,1.035095304
864,0.969849533,0.511996058,1.066932955
865,0.916180088,0.679437948,1.038180879
866,0.926299413,0.557492788,1.222245321
867,0.937450878,0.454877597,1.339434972
868,0.971483311,0.471984391,1.240262104
869,1.106057997,0.656077265,1.316688404
870,1.038008664,0.670152402,1.056975352
871,0.933185997,0.587233052,1.383899102
872,0.802246103,0.617110344,1.270641735
873,0.748852579,0.628447027,1.341028109
874,0.761546977,0.776162605,1.281687539
875,0.917608623,0.293466589,1.407222449
876,0.857288815,0.607874346,1.322124739
877,0.868267001,0.654569366,1.23589184
878,0.857874912,0.36168397,1.145204845
879,0.946109141,0.478635108,1.168016076
880,1.124060659,0.439775365,1.179921293
881,1.022193008,0.437266621,1.28295643
882,0.944516407,0.449344833,1.084894158
883,1.005665975,0.616273658,1.147563604
884,1.026296399,0.660281171,1.242948288
885,1.136755983,0.71578272,1.235008241
886,1.124935642,0.579496305,1.231307508
887,1.040905863,0.532994418,1.158155377
888,1.050596165,0.824623571,0.958578231
889,1.100728688,0.792125081,1.185143531
890,1.118714724,0.721306677,1.206203281
891,1.108969187,0.714423333,1.424008456
892,1.146815036,0.655065688,1.098492725
893,1.186143402,0.626007598,1.076723366
894,1.235413574,0.490978849,1.192530831
895,1.216854214,0.553467765,1.045352721
896,1.137349852,0.476288177,1.11030851
897,1.099359627,0.504245722,1.148323192
898,1.154145298,0.462352085,1.331338746
899,1.036372035,0.46189484,1.165895483
900,1.037149533,0.453663036,1.131977025
901,0.976827783,0.514606085,1.238907133
902,0.962222552,0.452141467,1.309242794
903,1.050269321,0.711772278,1.061756297
904,1.033344699,0.540293003,1.014730897
905,1.007735034,0.316324039,1.299615774
906,0.874130906,0.511313801,1.116137762
907,0.935016476,0.627163156,1.278829148
908,0.974847439,0.575621202,1.219765988
909,1.127234359,0.521917449,1.225025888
910,1.050492079,0.533704559,1.218267422
911,1.030228671,0.578436748,1.010661139
912,1.015373921,0.327323729,1.232428298
913,1.108650624,0.562232612,1.118089503
914,1.048361388,0.435271302,1.21023782
915,1.028995783,0.564519652,1.135056165
916,1.038761272,0.477259164,1.212366332
917,1.011862057,0.444451279,1.294533754
918,0.938749044,0.370695103,1.165626195
919,0.930622543,0.446188689,1.08050681
920,0.993691423,0.70520006,1.251833623
921,0.875437097,0.328840389,1.2530519
922,0.872999453,0.779578444,1.342496918
923,0.803920951,0.584529931,0.977810728
924,0.899907309,0.641457017,1.154888552
925,0.758993314,0.434160396,0.951124685
926,0.723279488,0.403302398,1.120531817
927,0.769594371,0.444744952,1.054633637
928,0.901821917,0.37176487,1.226599571
929,0.877322334,0.442773147,1.147435363
930,0.818888944,0.371241817,1.230420035
931,0.967465255,0.668469065,1.163672961
932,0.820488112,0.30235579,1.033969879
933,0.643406751,0.505023975,1.418973221
934,0.713465256,0.549831972,1.199077164
935,0.694803805,0.428197625,1.248837678
936,0.639021202,0.541346224,1.333275405
937,0.733450629,0.433934547,1.303365844
938,0.772509394,0.138371406,1.191097231
939,0.739781021,0.463953185,1.263900193
940,0.656914937,0.257308893,1.217225101
941,0.763402582,0.34307919,1.257175061
942,0.831302886,0.524529935,1.098927855
943,0.826082236,0.47993136,1.115656593
944,0.977887597,0.627562635,1.397123226
945,0.866209281,0.611996836,1.112495473
946,0.740537397,0.435786373,1.33383931
947,0.706680733,0.599660579,1.093737015
948,0.731174843,0.338974776,1.257299849
949,0.773638965,0.791654553,1.472805538
950,0.768481271,0.416479191,1.342059093
951,0.811341064,0.595898034,1.313838669
952,0.716755005,0.513889904,1.356524862
953,0.856022759,0.516053163,1.330999855
954,0.844584018,0.403761631,1.397221514
955,0.930528348,0.475357332,1.329506705
956,0.936389751,0.183985478,1.236549011
957,0.949218798,0.506025736,1.413736068
958,0.967502166,0.547317033,1.346211801
959,0.971320484,0.458599798,1.375715951
960,0.988926456,0.011298062,1.252922785
961,1.056886434,0.272149188,1.188436782
962,1.019632082,0.260887082,1.248224489
963,1.029859094,0.428817251,1.268739249
964,0.973232849,0.425482705,1.199512888
965,1.049485568,0.452903287,1.336831791
966,0.940420207,0.519723283,1.172044033
967,1.05070762,0.378735179,1.339162682
968,0.991113063,0.530443024,1.320378567
969,0.831770311,0.564540927,1.249196225
970,0.828714181,0.637631279,1.066789622
971,0.761374363,0.466500401,1.201580036
972,0.829207744,0.71530079,1.255464739
973,0.764114623,0.683696317,1.223923619
974,0.728786528,0.453294499,1.23565177
975,0.585411582,0.567831637,1.367776103
976,0.586164642,0.647618129,1.221554346
977,0.429624793,0.462801845,1.207924915
978,0.372273067,0.564182378,1.127717621
979,0.51470508,0.56323932,1.256456802
980,0.63152144,0.131792821,1.392838623
981,0.697043608,0.467358569,1.235807927
982,0.639003359,0.476889541,1.339176919
983,0.667072187,0.570296442,1.188686865
984,0.69402139,0.592292366,1.360797825
985,0.624153131,0.566800119,1.368932681
986,0.782123309,0.697154698,1.289556674
987,0.859293671,0.43148061,1.267147372
988,0.833978013,0.577850058,1.246121089
989,0.834289495,0.608263154,1.102437793
990,0.849702367,0.453879706,1.221935199
991,0.682562739,0.62697288,1.018679723
992,0.692840098,0.495841846,1.284546582
993,0.666578249,0.496955265,1.262832673
994,0.620168564,0.383255341,1.232445533
995,0.64071861,0.604982987,1.359165152
996,0.823361406,0.673441357,1.22111525
997,0.876691938,0.738466614,1.383587467
998,0.822025107,0.717372446,1.3173698
999,0.869294814,0.600068589,1.069725183
1000,0.972633619,0.516558814,1.381029195
1001,1.016596512,0.682915305,1.262735004
1002,0.981735828,0.701224419,1.209908791
1003,0.896403932,0.643853694,1.13679227
1004,0.934760624,0.715351304,1.311642688
1005,0.940019642,0.653201484,1.317880634
1006,0.983276435,0.563911686,1.442744361
1007,0.995971059,0.560947638,1.178395225
1008,1.038164238,0.603881152,1.409222685
1009,0.944037154,0.599898128,1.418101191
1010,1.015879771,0.70362242,1.403819167
1011,0.982754458,0.667364879,1.497378122
1012,1.105518372,0.568842442,1.352127143
1013,0.98170785,0.466080826,1.423654858
1014,1.075903334,0.748054022,1.504513745
1015,1.027557779,0.633620954,1.552526202
1016,0.920399087,0.532165969,1.318879867
1017,0.847669781,0.436611319,1.46166599
1018,0.802302666,0.425979258,1.363968104
1019,0.825446371,0.79242856,1.252818947
1020,0.851876927,0.682373386,1.248249127
1021,0.785466491,0.531362979,1.054423632
1022,0.776597539,0.800809197,1.203568967
1023,0.943283486,0.755631471,1.235933922
1024,1.044037813,0.591933454,1.218515922
1025,1.022051222,0.719317583,1.307394346
1026,0.973416734,0.588628688,1.2838854
1027,0.941991962,0.37167785,1.499688359
1028,0.957337532,0.680324153,1.317610215
1029,0.839785753,0.711643177,1.300792413
1030,0.808107527,0.594894256,1.379699752
1031,0.671033852,0.635791012,1.212768117
1032,0.72798231,0.331259921,1.284163259
1033,0.794560472,0.724585394,1.268459876
1034,0.758554189,0.453325356,1.296635977
1035,0.895446788,0.49590054,1.27139842
1036,0.782048825,0.600670541,1.237244023
1037,0.673237546,0.644694501,1.14326421
1038,0.722202634,0.561175132,1.206922236
1039,0.827992431,0.451565233,1.289380014
1040,0.964262201,0.493192706,1.01801644
1041,0.902419611,0.467631622,1.152773094
1042,0.976383693,0.510162881,1.482959864
1043,0.946472758,0.657081715,1.299645903
1044,0.911963328,0.537269395,1.342298139
1045,0.96886171,0.677426276,1.427079847
1046,0.995731157,0.692153771,1.136882453
1047,0.838645011,0.392376144,1.3015155
1048,0.956789374,0.50730451,1.160039583
1049,1.043038479,0.720715934,1.15495097
1050,0.950915674,0.732002828,1.21838719
1051,0.958149539,0.345180753,1.26001103
1052,0.970923871,0.515238947,1.26540703
1053,0.961525594,0.476179861,1.334464641
1054,0.888117858,0.622939408,0.937729
1055,0.818631749,0.417689689,1.368381604
1056,0.813649048,0.424329212,1.359316529
1057,0.904440608,0.491158766,1.215788717
1058,0.925672618,0.485309176,1.067409543
1059,0.868483624,0.604508159,1.179320653
1060,0.913132594,0.368977955,1.393509829
1061,0.65831849,0.524670441,1.173872919
1062,0.773426085,0.45197294,1.221949145
1063,0.633712104,0.643202132,1.288698732
1064,0.631519366,0.744432124,1.172638999
1065,0.568714079,0.552959421,1.437239222
1066,0.504136808,0.590937819,1.499074635
1067,0.648731842,0.628656407,1.308798988
1068,0.63409514,0.659473134,1.28857567
1069,0.687647254,0.5947645,1.382771193
1070,0.699294977,0.424255617,1.230724878
1071,0.750961385,0.269239917,1.322918188
1072,0.760853102,0.307042281,1.538068275
1073,0.660692774,0.53253753,1.357761895
1074,0.763739702,0.472256289,1.514460676
1075,0.727917918,0.623175194,1.337477459
1076,0.615267658,0.557494398,1.386736154
1077,0.616528991,0.457166711,1.359503392
1078,0.773001723,0.436912351,1.396873617
1079,0.847316929,0.740253926,1.263359873
1080,0.812041433,0.659476941,1.51279031
1081,0.784932135,0.722777768,1.328146443
1082,0.766566254,0.625277195,1.327361101
1083,0.944783339,0.570367885,1.480278208
1084,0.95271458,0.723042205,1.306662097
1085,0.963731441,0.630440303,1.225974399
1086,1.021247681,0.644466916,1.339873086
1087,1.004466173,0.609118617,1.320067329
1088,0.951565594,0.161091749,1.402128615
1089,0.914425452,0.641822163,1.218531635
1090,0.894663339,0.566047305,1.330570169
1091,0.881374585,0.613231318,1.147484295
1092,0.931502355,0.532559238,1.291641924
1093,0.916924366,0.655849131,1.248298569
1094,0.958904068,0.574906911,1.281563945
1095,0.926430453,0.643897322,1.189654778
1096,0.912052124,0.413245226,1.203740175
1097,0.733116815,0.714026019,1.165667334
1098,0.821730877,0.645209219,1.208150875
1099,0.845547852,0.573289705,1.4525559
1100,0.915178243,0.609724405,1.326111944
1101,0.657769752,0.477616635,1.204033728
1102,0.849047269,0.526500241,1.390247396
1103,0.822303815,0.614587651,1.210268992
1104,0.899271967,0.708077522,1.373634793
1105,0.787640139,0.479992138,1.353825837
1106,0.829317325,0.70578668,1.294063314
